Id,Category
9476,Punc
9477,Noun
9478,Adj
9479,Noun
9480,Noun
9481,Num
9482,Noun
9483,Noun
9484,Noun
9485,Verb
9486,Punc
9487,Noun
9488,Punc
9489,Adv
9490,Num
9491,Noun
9492,Noun
9493,Noun
9494,Verb
9495,Punc
9496,Adj
9497,Noun
9498,Noun
9499,Adj
9500,Noun
9501,Conj
9502,Punc
9503,Noun
9504,Verb
9505,Punc
9506,Noun
9507,Num
9508,Adj
9509,Noun
9510,Noun
9511,Noun
9512,Adj
9513,Adj
9514,Noun
9515,Noun
9516,Adj
9517,Noun
9518,Noun
9519,Num
9520,Noun
9521,Verb
9522,Punc
9523,Det
9524,Noun
9525,Postp
9526,Adj
9527,Num
9528,Num
9529,Noun
9530,Conj
9531,Punc
9532,Noun
9533,Verb
9534,Punc
9535,Noun
9536,Det
9537,Noun
9538,Num
9539,Num
9540,Noun
9541,Adj
9542,Noun
9543,Punc
9544,Noun
9545,Num
9546,Noun
9547,Noun
9548,Noun
9549,Verb
9550,Punc
9551,Adv
9552,Adj
9553,Noun
9554,Noun
9555,Conj
9556,Verb
9557,Punc
9558,Conj
9559,Adj
9560,Noun
9561,Adv
9562,Punc
9563,Noun
9564,Adj
9565,Adj
9566,Noun
9567,Punc
9568,Noun
9569,Conj
9570,Noun
9571,Noun
9572,Verb
9573,Punc
9574,Noun
9575,Noun
9576,Conj
9577,Noun
9578,Punc
9579,Noun
9580,Noun
9581,Adj
9582,Noun
9583,Verb
9584,Punc
9585,Noun
9586,Adj
9587,Verb
9588,Punc
9589,Noun
9590,Postp
9591,Punc
9592,Adj
9593,Pron
9594,Verb
9595,Punc
9596,Adv
9597,Pron
9598,Noun
9599,Noun
9600,Punc
9601,Conj
9602,Adv
9603,Noun
9604,Adv
9605,Adv
9606,Adj
9607,Noun
9608,Noun
9609,Verb
9610,Punc
9611,Noun
9612,Noun
9613,Noun
9614,Conj
9615,Adj
9616,Det
9617,Noun
9618,Pron
9619,Verb
9620,Punc
9621,Verb
9622,Punc
9623,Conj
9624,Noun
9625,Adv
9626,Adj
9627,Adj
9628,Noun
9629,Noun
9630,Punc
9631,Adj
9632,Noun
9633,Noun
9634,Verb
9635,Punc
9636,Adv
9637,Noun
9638,Verb
9639,Punc
9640,Noun
9641,Adj
9642,Postp
9643,Verb
9644,Punc
9645,Det
9646,Noun
9647,Adj
9648,Punc
9649,Num
9650,Noun
9651,Adj
9652,Noun
9653,Punc
9654,Noun
9655,Punc
9656,Num
9657,Noun
9658,Noun
9659,Verb
9660,Punc
9661,Adj
9662,Noun
9663,Num
9664,Noun
9665,Adj
9666,Noun
9667,Adj
9668,Noun
9669,Noun
9670,Punc
9671,Noun
9672,Verb
9673,Punc
9674,Interj
9675,Punc
9676,Det
9677,Noun
9678,Noun
9679,Verb
9680,Punc
9681,Verb
9682,Noun
9683,Noun
9684,Noun
9685,Noun
9686,Noun
9687,Noun
9688,Postp
9689,Noun
9690,Punc
9691,Adv
9692,Adj
9693,Verb
9694,Punc
9695,Noun
9696,Punc
9697,Noun
9698,Noun
9699,Noun
9700,Noun
9701,Adj
9702,Noun
9703,Noun
9704,Num
9705,Conj
9706,Noun
9707,Noun
9708,Noun
9709,Verb
9710,Punc
9711,Noun
9712,Noun
9713,Noun
9714,Noun
9715,Punc
9716,Noun
9717,Conj
9718,Noun
9719,Conj
9720,Verb
9721,Punc
9722,Punc
9723,Det
9724,Noun
9725,Punc
9726,Verb
9727,Punc
9728,Noun
9729,Adj
9730,Noun
9731,Adj
9732,Noun
9733,Noun
9734,Noun
9735,Punc
9736,Noun
9737,Noun
9738,Adj
9739,Punc
9740,Punc
9741,Det
9742,Noun
9743,Verb
9744,Punc
9745,Num
9746,Noun
9747,Verb
9748,Punc
9749,Noun
9750,Verb
9751,Punc
9752,Pron
9753,Noun
9754,Noun
9755,Punc
9756,Punc
9757,Noun
9758,Noun
9759,Noun
9760,Conj
9761,Punc
9762,Noun
9763,Verb
9764,Punc
9765,Noun
9766,Verb
9767,Punc
9768,Noun
9769,Noun
9770,Punc
9771,Punc
9772,Noun
9773,Adj
9774,Noun
9775,Noun
9776,Noun
9777,Noun
9778,Postp
9779,Punc
9780,Noun
9781,Noun
9782,Noun
9783,Verb
9784,Punc
9785,Postp
9786,Verb
9787,Punc
9788,Noun
9789,Punc
9790,Noun
9791,Adj
9792,Noun
9793,Adj
9794,Noun
9795,Adj
9796,Noun
9797,Conj
9798,Noun
9799,Noun
9800,Noun
9801,Noun
9802,Verb
9803,Punc
9804,Noun
9805,Noun
9806,Conj
9807,Adj
9808,Noun
9809,Punc
9810,Det
9811,Noun
9812,Noun
9813,Noun
9814,Conj
9815,Noun
9816,Adj
9817,Noun
9818,Adv
9819,Noun
9820,Adj
9821,Noun
9822,Noun
9823,Noun
9824,Verb
9825,Punc
9826,Noun
9827,Conj
9828,Num
9829,Noun
9830,Conj
9831,Det
9832,Noun
9833,Noun
9834,Adv
9835,Noun
9836,Noun
9837,Noun
9838,Verb
9839,Punc
9840,Det
9841,Noun
9842,Noun
9843,Noun
9844,Conj
9845,Punc
9846,Noun
9847,Noun
9848,Verb
9849,Punc
9850,Adv
9851,Adj
9852,Noun
9853,Noun
9854,Verb
9855,Punc
9856,Noun
9857,Conj
9858,Verb
9859,Punc
9860,Noun
9861,Noun
9862,Noun
9863,Punc
9864,Noun
9865,Noun
9866,Noun
9867,Postp
9868,Adv
9869,Noun
9870,Noun
9871,Punc
9872,Noun
9873,Noun
9874,Noun
9875,Adj
9876,Noun
9877,Noun
9878,Conj
9879,Noun
9880,Postp
9881,Adj
9882,Noun
9883,Noun
9884,Noun
9885,Verb
9886,Punc
9887,Noun
9888,Punc
9889,Noun
9890,Noun
9891,Noun
9892,Noun
9893,Adv
9894,Noun
9895,Verb
9896,Punc
9897,Noun
9898,Noun
9899,Conj
9900,Noun
9901,Noun
9902,Adj
9903,Noun
9904,Punc
9905,Noun
9906,Adj
9907,Punc
9908,Adj
9909,Noun
9910,Adj
9911,Noun
9912,Punc
9913,Noun
9914,Noun
9915,Adj
9916,Noun
9917,Adj
9918,Noun
9919,Punc
9920,Noun
9921,Noun
9922,Noun
9923,Noun
9924,Adj
9925,Noun
9926,Punc
9927,Det
9928,Noun
9929,Verb
9930,Punc
9931,Punc
9932,Noun
9933,Conj
9934,Adj
9935,Punc
9936,Noun
9937,Noun
9938,Noun
9939,Noun
9940,Postp
9941,Noun
9942,Noun
9943,Verb
9944,Punc
9945,Noun
9946,Adj
9947,Noun
9948,Noun
9949,Noun
9950,Adj
9951,Noun
9952,Verb
9953,Punc
9954,Noun
9955,Det
9956,Noun
9957,Verb
9958,Punc
9959,Noun
9960,Noun
9961,Verb
9962,Punc
9963,Noun
9964,Verb
9965,Punc
9966,Noun
9967,Conj
9968,Adj
9969,Det
9970,Noun
9971,Noun
9972,Verb
9973,Punc
9974,Noun
9975,Punc
9976,Det
9977,Noun
9978,Noun
9979,Noun
9980,Noun
9981,Verb
9982,Punc
9983,Noun
9984,Noun
9985,Noun
9986,Verb
9987,Punc
9988,Noun
9989,Conj
9990,Adj
9991,Verb
9992,Punc
9993,Punc
9994,Noun
9995,Verb
9996,Noun
9997,Punc
9998,Noun
9999,Noun
10000,Noun
10001,Verb
10002,Punc
10003,Noun
10004,Noun
10005,Punc
10006,Adj
10007,Noun
10008,Noun
10009,Noun
10010,Adj
10011,Punc
10012,Noun
10013,Punc
10014,Noun
10015,Noun
10016,Punc
10017,Noun
10018,Noun
10019,Verb
10020,Punc
10021,Noun
10022,Adj
10023,Adj
10024,Noun
10025,Noun
10026,Noun
10027,Noun
10028,Verb
10029,Punc
10030,Conj
10031,Noun
10032,Noun
10033,Noun
10034,Conj
10035,Noun
10036,Adj
10037,Noun
10038,Noun
10039,Adv
10040,Verb
10041,Punc
10042,Noun
10043,Noun
10044,Punc
10045,Pron
10046,Noun
10047,Noun
10048,Verb
10049,Noun
10050,Det
10051,Noun
10052,Verb
10053,Punc
10054,Noun
10055,Noun
10056,Noun
10057,Noun
10058,Noun
10059,Noun
10060,Verb
10061,Punc
10062,Noun
10063,Adj
10064,Noun
10065,Adj
10066,Noun
10067,Postp
10068,Noun
10069,Noun
10070,Noun
10071,Adv
10072,Adv
10073,Punc
10074,Punc
10075,Punc
10076,Pron
10077,Noun
10078,Adj
10079,Noun
10080,Adv
10081,Adj
10082,Det
10083,Noun
10084,Verb
10085,Punc
10086,Noun
10087,Verb
10088,Punc
10089,Pron
10090,Det
10091,Noun
10092,Verb
10093,Punc
10094,Verb
10095,Punc
10096,Noun
10097,Noun
10098,Verb
10099,Conj
10100,Pron
10101,Pron
10102,Noun
10103,Verb
10104,Pron
10105,Pron
10106,Noun
10107,Verb
10108,Punc
10109,Pron
10110,Noun
10111,Noun
10112,Pron
10113,Noun
10114,Noun
10115,Verb
10116,Num
10117,Noun
10118,Noun
10119,Verb
10120,Punc
10121,Num
10122,Noun
10123,Adj
10124,Noun
10125,Verb
10126,Punc
10127,Noun
10128,Noun
10129,Punc
10130,Pron
10131,Noun
10132,Noun
10133,Verb
10134,Noun
10135,Det
10136,Noun
10137,Verb
10138,Punc
10139,Pron
10140,Noun
10141,Det
10142,Noun
10143,Verb
10144,Punc
10145,Pron
10146,Noun
10147,Adj
10148,Punc
10149,Adj
10150,Punc
10151,Adj
10152,Noun
10153,Verb
10154,Pron
10155,Postp
10156,Adv
10157,Noun
10158,Verb_Pron
10159,Punc
10160,Conj
10161,Noun
10162,Punc
10163,Noun
10164,Noun
10165,Pron
10166,Verb
10167,Punc
10168,Punc
10169,Punc
10170,Pron
10171,Noun
10172,Noun
10173,Postp
10174,Noun
10175,Noun
10176,Verb
10177,Punc
10178,Adj
10179,Noun
10180,Adj
10181,Det
10182,Noun
10183,Verb
10184,Punc
10185,Postp
10186,Noun
10187,Punc
10188,Postp
10189,Noun
10190,Verb
10191,Punc
10192,Noun
10193,Postp
10194,Noun
10195,Conj
10196,Noun
10197,Adv
10198,Noun
10199,Conj
10200,Adj
10201,Noun
10202,Verb
10203,Verb
10204,Punc
10205,Conj
10206,Pron
10207,Noun
10208,Det
10209,Noun
10210,Verb
10211,Punc
10212,Adj
10213,Noun
10214,Pron
10215,Punc
10216,Det
10217,Noun
10218,Postp
10219,Noun
10220,Noun
10221,Noun
10222,Verb
10223,Punc
10224,Adj
10225,Postp
10226,Conj
10227,Verb
10228,Punc
10229,Num
10230,Adj
10231,Noun
10232,Noun
10233,Adv
10234,Noun
10235,Verb
10236,Noun
10237,Punc
10238,Adj
10239,Noun
10240,Postp
10241,Noun
10242,Punc
10243,Adv
10244,Noun
10245,Det
10246,Noun
10247,Noun
10248,Punc
10249,Conj
10250,Pron
10251,Noun
10252,Noun
10253,Postp
10254,Adj
10255,Noun
10256,Adj
10257,Verb
10258,Punc
10259,Punc
10260,Noun
10261,Noun
10262,Verb
10263,Punc
10264,Punc
10265,Noun
10266,Adj
10267,Noun
10268,Postp
10269,Adv
10270,Noun
10271,Noun
10272,Adv
10273,Adj
10274,Noun
10275,Noun
10276,Noun
10277,Conj
10278,Adv
10279,Verb
10280,Punc
10281,Punc
10282,Noun
10283,Noun
10284,Conj
10285,Punc
10286,Pron
10287,Det
10288,Noun
10289,Conj
10290,Noun
10291,Adj
10292,Noun
10293,Noun
10294,Conj
10295,Noun
10296,Verb
10297,Punc
10298,Conj
10299,Det
10300,Noun
10301,Verb
10302,Punc
10303,Pron
10304,Noun
10305,Noun
10306,Noun
10307,Adj
10308,Det
10309,Verb
10310,Punc
10311,Noun
10312,Adj
10313,Noun
10314,Adj
10315,Det
10316,Verb
10317,Punc
10318,Noun
10319,Verb
10320,Punc
10321,Noun
10322,Adj
10323,Noun
10324,Punc
10325,Punc
10326,Noun
10327,Verb
10328,Punc
10329,Adj
10330,Noun
10331,Noun
10332,Noun
10333,Punc
10334,Noun
10335,Noun
10336,Adv
10337,Noun
10338,Noun
10339,Verb
10340,Punc
10341,Noun
10342,Conj
10343,Punc
10344,Noun
10345,Adv
10346,Punc
10347,Punc
10348,Det
10349,Noun
10350,Verb
10351,Punc
10352,Conj
10353,Noun
10354,Noun
10355,Adv
10356,Punc
10357,Verb
10358,Noun
10359,Verb
10360,Punc
10361,Verb
10362,Punc
10363,Adj
10364,Noun
10365,Adj
10366,Noun
10367,Punc
10368,Punc
10369,Pron
10370,Adj
10371,Verb
10372,Punc
10373,Conj
10374,Noun
10375,Det
10376,Verb
10377,Punc
10378,Pron
10379,Noun
10380,Noun
10381,Adj
10382,Noun
10383,Verb
10384,Punc
10385,Verb
10386,Punc
10387,Noun
10388,Punc
10389,Punc
10390,Pron
10391,Postp
10392,Noun
10393,Verb
10394,Punc
10395,Verb
10396,Punc
10397,Det
10398,Noun
10399,Conj
10400,Verb
10401,Punc
10402,Conj
10403,Adj
10404,Noun
10405,Conj
10406,Noun
10407,Verb
10408,Punc
10409,Noun
10410,Verb
10411,Punc
10412,Noun
10413,Conj
10414,Punc
10415,Noun
10416,Noun
10417,Noun
10418,Adj
10419,Noun
10420,Noun
10421,Noun
10422,Conj
10423,Verb
10424,Verb
10425,Punc
10426,Noun
10427,Verb
10428,Punc
10429,Noun
10430,Adv
10431,Adj
10432,Noun
10433,Adv
10434,Noun
10435,Noun
10436,Adj
10437,Adj
10438,Noun
10439,Noun
10440,Noun
10441,Adv
10442,Punc
10443,Noun
10444,Conj
10445,Adj
10446,Noun
10447,Noun
10448,Noun
10449,Punc
10450,Noun
10451,Noun
10452,Adj
10453,Noun
10454,Punc
10455,Adj
10456,Noun
10457,Noun
10458,Conj
10459,Noun
10460,Noun
10461,Verb
10462,Punc
10463,Noun
10464,Noun
10465,Adv
10466,Num
10467,Noun
10468,Verb
10469,Punc
10470,Noun
10471,Noun
10472,Adj
10473,Adj
10474,Noun
10475,Noun
10476,Verb
10477,Punc
10478,Det
10479,Noun
10480,Adj
10481,Noun
10482,Conj
10483,Noun
10484,Adj
10485,Det
10486,Noun
10487,Verb
10488,Punc
10489,Noun
10490,Noun
10491,Verb
10492,Punc
10493,Noun
10494,Noun
10495,Noun
10496,Verb
10497,Punc
10498,Adj
10499,Noun
10500,Punc
10501,Noun
10502,Postp
10503,Noun
10504,Noun
10505,Adj
10506,Noun
10507,Noun
10508,Punc
10509,Noun
10510,Adj
10511,Noun
10512,Noun
10513,Noun
10514,Adj
10515,Noun
10516,Noun
10517,Adv
10518,Punc
10519,Punc
10520,Verb_Pron
10521,Postp
10522,Det
10523,Noun
10524,Adj
10525,Noun
10526,Verb
10527,Punc
10528,Noun
10529,Noun
10530,Punc
10531,Noun
10532,Verb
10533,Punc
10534,Pron
10535,Noun
10536,Noun
10537,Det
10538,Noun
10539,Verb
10540,Punc
10541,Verb
10542,Punc
10543,Noun
10544,Adj
10545,Noun
10546,Punc
10547,Noun
10548,Adj
10549,Noun
10550,Noun
10551,Verb
10552,Punc
10553,Noun
10554,Punc
10555,Noun
10556,Punc
10557,Noun
10558,Noun
10559,Conj
10560,Det
10561,Noun
10562,Adv
10563,Noun
10564,Noun
10565,Noun
10566,Noun
10567,Noun
10568,Noun
10569,Adj
10570,Noun
10571,Punc
10572,Punc
10573,Det
10574,Noun
10575,Noun
10576,Pron
10577,Verb
10578,Pron
10579,Verb
10580,Punc
10581,Noun
10582,Det
10583,Noun
10584,Noun
10585,Noun
10586,Noun
10587,Adv
10588,Noun
10589,Noun
10590,Noun
10591,Verb
10592,Punc
10593,Postp
10594,Verb
10595,Punc
10596,Punc
10597,Punc
10598,Noun
10599,Noun
10600,Verb
10601,Punc
10602,Punc
10603,Noun
10604,Adj
10605,Noun
10606,Verb
10607,Punc
10608,Punc
10609,Noun
10610,Noun
10611,Pron
10612,Noun
10613,Noun
10614,Noun
10615,Noun
10616,Noun
10617,Noun
10618,Adj
10619,Adj
10620,Noun
10621,Noun
10622,Punc
10623,Noun
10624,Adj
10625,Noun
10626,Verb
10627,Punc
10628,Punc
10629,Punc
10630,Noun
10631,Punc
10632,Noun
10633,Noun
10634,Punc
10635,Adv
10636,Punc
10637,Punc
10638,Noun
10639,Punc
10640,Noun
10641,Verb
10642,Punc
10643,Pron
10644,Adj
10645,Det
10646,Noun
10647,Punc
10648,Verb
10649,Verb
10650,Punc
10651,Noun
10652,Noun
10653,Noun
10654,Postp
10655,Noun
10656,Adv
10657,Punc
10658,Punc
10659,Det
10660,Noun
10661,Noun
10662,Punc
10663,Noun
10664,Punc
10665,Punc
10666,Noun
10667,Noun
10668,Noun
10669,Noun
10670,Verb
10671,Punc
10672,Pron
10673,Adv
10674,Noun
10675,Noun
10676,Conj
10677,Punc
10678,Adj
10679,Noun
10680,Noun
10681,Verb
10682,Punc
10683,Pron
10684,Num
10685,Noun
10686,Adj
10687,Det
10688,Verb
10689,Punc
10690,Adj
10691,Det
10692,Adj
10693,Noun
10694,Adj
10695,Det
10696,Verb
10697,Punc
10698,Noun
10699,Adv
10700,Noun
10701,Punc
10702,Adj
10703,Noun
10704,Verb
10705,Punc
10706,Noun
10707,Punc
10708,Noun
10709,Conj
10710,Noun
10711,Noun
10712,Verb
10713,Punc
10714,Noun
10715,Adv
10716,Adj
10717,Adj
10718,Noun
10719,Conj
10720,Noun
10721,Adj
10722,Verb
10723,Punc
10724,Noun
10725,Adj
10726,Noun
10727,Punc
10728,Noun
10729,Adj
10730,Noun
10731,Conj
10732,Noun
10733,Noun
10734,Adj
10735,Noun
10736,Adj
10737,Noun
10738,Noun
10739,Verb
10740,Punc
10741,Verb
10742,Punc
10743,Noun
10744,Verb
10745,Punc
10746,Noun
10747,Postp
10748,Noun
10749,Adj
10750,Num
10751,Noun
10752,Noun
10753,Adj
10754,Noun
10755,Noun
10756,Verb
10757,Punc
10758,Noun
10759,Postp
10760,Noun
10761,Adj
10762,Noun
10763,Noun
10764,Noun
10765,Adj
10766,Noun
10767,Noun
10768,Noun
10769,Noun
10770,Verb
10771,Punc
10772,Noun
10773,Noun
10774,Adj
10775,Noun
10776,Adv
10777,Noun
10778,Adj
10779,Noun
10780,Punc
10781,Punc
10782,Adv
10783,Postp
10784,Num
10785,Noun
10786,Adv
10787,Adj
10788,Noun
10789,Noun
10790,Noun
10791,Verb
10792,Punc
10793,Noun
10794,Noun
10795,Adj
10796,Noun
10797,Noun
10798,Noun
10799,Adj
10800,Noun
10801,Punc
10802,Punc
10803,Adj
10804,Noun
10805,Punc
10806,Noun
10807,Verb
10808,Punc
10809,Verb
10810,Punc
10811,Adv
10812,Noun
10813,Noun
10814,Adj
10815,Verb
10816,Punc
10817,Det
10818,Noun
10819,Verb
10820,Punc
10821,Verb
10822,Punc
10823,Num
10824,Noun
10825,Noun
10826,Noun
10827,Noun
10828,Verb
10829,Punc
10830,Noun
10831,Noun
10832,Noun
10833,Adj
10834,Noun
10835,Noun
10836,Postp
10837,Noun
10838,Noun
10839,Punc
10840,Noun
10841,Verb
10842,Punc
10843,Pron
10844,Postp
10845,Noun
10846,Noun
10847,Noun
10848,Noun
10849,Verb
10850,Punc
10851,Noun
10852,Punc
10853,Noun
10854,Noun
10855,Noun
10856,Noun
10857,Adj
10858,Noun
10859,Noun
10860,Verb
10861,Punc
10862,Noun
10863,Punc
10864,Noun
10865,Punc
10866,Conj
10867,Noun
10868,Adj
10869,Noun
10870,Adv
10871,Adj
10872,Noun
10873,Noun
10874,Conj
10875,Noun
10876,Adj
10877,Noun
10878,Conj
10879,Adj
10880,Noun
10881,Noun
10882,Verb
10883,Punc
10884,Noun
10885,Noun
10886,Conj
10887,Adj
10888,Noun
10889,Punc
10890,Adj
10891,Noun
10892,Noun
10893,Noun
10894,Noun
10895,Noun
10896,Postp
10897,Noun
10898,Noun
10899,Noun
10900,Noun
10901,Punc
10902,Conj
10903,Pron
10904,Noun
10905,Noun
10906,Adj
10907,Noun
10908,Postp
10909,Noun
10910,Noun
10911,Verb
10912,Punc
10913,Noun
10914,Punc
10915,Punc
10916,Conj
10917,Noun
10918,Noun
10919,Noun
10920,Conj
10921,Verb
10922,Punc
10923,Adj
10924,Noun
10925,Conj
10926,Verb
10927,Punc
10928,Verb
10929,Punc
10930,Noun
10931,Noun
10932,Adj
10933,Noun
10934,Postp
10935,Verb
10936,Punc
10937,Noun
10938,Noun
10939,Noun
10940,Noun
10941,Postp
10942,Noun
10943,Verb
10944,Punc
10945,Adj
10946,Noun
10947,Noun
10948,Noun
10949,Noun
10950,Postp
10951,Det
10952,Noun
10953,Noun
10954,Conj
10955,Adj
10956,Noun
10957,Punc
10958,Adj
10959,Noun
10960,Adj
10961,Noun
10962,Adj
10963,Noun
10964,Noun
10965,Conj
10966,Verb
10967,Punc
10968,Noun
10969,Punc
10970,Punc
10971,Noun
10972,Verb
10973,Conj
10974,Verb
10975,Conj
10976,Noun
10977,Noun
10978,Postp
10979,Noun
10980,Noun
10981,Noun
10982,Verb
10983,Punc
10984,Verb
10985,Punc
10986,Noun
10987,Noun
10988,Adj
10989,Noun
10990,Punc
10991,Noun
10992,Postp
10993,Noun
10994,Noun
10995,Noun
10996,Noun
10997,Noun
10998,Punc
10999,Conj
11000,Adv
11001,Det
11002,Noun
11003,Noun
11004,Noun
11005,Noun
11006,Postp
11007,Adj
11008,Noun
11009,Noun
11010,Verb
11011,Punc
11012,Noun
11013,Punc
11014,Noun
11015,Noun
11016,Noun
11017,Noun
11018,Noun
11019,Adj
11020,Noun
11021,Noun
11022,Verb
11023,Punc
11024,Noun
11025,Noun
11026,Noun
11027,Noun
11028,Conj
11029,Noun
11030,Noun
11031,Noun
11032,Postp
11033,Num
11034,Adj
11035,Noun
11036,Noun
11037,Verb
11038,Punc
11039,Noun
11040,Noun
11041,Noun
11042,Det
11043,Noun
11044,Adj
11045,Noun
11046,Noun
11047,Noun
11048,Postp
11049,Adj
11050,Noun
11051,Adv
11052,Noun
11053,Noun
11054,Noun
11055,Noun
11056,Postp
11057,Num
11058,Adj
11059,Noun
11060,Noun
11061,Verb
11062,Punc
11063,Noun
11064,Punc
11065,Noun
11066,Pron
11067,Verb
11068,Punc
11069,Punc
11070,Punc
11071,Noun
11072,Noun
11073,Noun
11074,Adj
11075,Noun
11076,Conj
11077,Noun
11078,Noun
11079,Verb
11080,Punc
11081,Noun
11082,Noun
11083,Adj
11084,Noun
11085,Noun
11086,Adj
11087,Noun
11088,Noun
11089,Punc
11090,Noun
11091,Punc
11092,Noun
11093,Conj
11094,Noun
11095,Noun
11096,Noun
11097,Noun
11098,Noun
11099,Noun
11100,Conj
11101,Noun
11102,Noun
11103,Adj
11104,Verb
11105,Punc
11106,Num
11107,Noun
11108,Adv
11109,Verb
11110,Noun
11111,Verb
11112,Punc
11113,Noun
11114,Noun
11115,Punc
11116,Adj
11117,Noun
11118,Adv
11119,Noun
11120,Adj
11121,Noun
11122,Postp
11123,Punc
11124,Noun
11125,Conj
11126,Noun
11127,Noun
11128,Noun
11129,Noun
11130,Verb
11131,Punc
11132,Noun
11133,Noun
11134,Verb
11135,Punc
11136,Noun
11137,Punc
11138,Noun
11139,Noun
11140,Noun
11141,Conj
11142,Noun
11143,Noun
11144,Punc
11145,Punc
11146,Punc
11147,Adj
11148,Noun
11149,Noun
11150,Punc
11151,Noun
11152,Punc
11153,Punc
11154,Noun
11155,Noun
11156,Noun
11157,Noun
11158,Punc
11159,Conj
11160,Noun
11161,Adj
11162,Noun
11163,Noun
11164,Noun
11165,Adv
11166,Noun
11167,Noun
11168,Punc
11169,Noun
11170,Verb
11171,Punc
11172,Noun
11173,Punc
11174,Det
11175,Noun
11176,Noun
11177,Conj
11178,Adj
11179,Noun
11180,Noun
11181,Conj
11182,Noun
11183,Noun
11184,Noun
11185,Verb
11186,Punc
11187,Noun
11188,Punc
11189,Noun
11190,Noun
11191,Verb
11192,Punc
11193,Noun
11194,Noun
11195,Adj
11196,Noun
11197,Punc
11198,Punc
11199,Noun
11200,Noun
11201,Noun
11202,Noun
11203,Postp
11204,Verb
11205,Punc
11206,Adv
11207,Det
11208,Noun
11209,Verb
11210,Ques
11211,Punc
11212,Noun
11213,Noun
11214,Verb
11215,Punc
11216,Noun
11217,Noun
11218,Noun
11219,Noun
11220,Verb
11221,Punc
11222,Verb
11223,Punc
11224,Noun
11225,Conj
11226,Noun
11227,Verb
11228,Conj
11229,Pron
11230,Verb
11231,Punc
11232,Noun
11233,Noun
11234,Noun
11235,Noun
11236,Adj
11237,Noun
11238,Punc
11239,Noun
11240,Postp
11241,Noun
11242,Adj
11243,Noun
11244,Noun
11245,Conj
11246,Noun
11247,Noun
11248,Noun
11249,Verb
11250,Punc
11251,Noun
11252,Punc
11253,Num
11254,Adj
11255,Noun
11256,Conj
11257,Noun
11258,Noun
11259,Punc
11260,Adv
11261,Num
11262,Adj
11263,Noun
11264,Noun
11265,Noun
11266,Noun
11267,Noun
11268,Noun
11269,Punc
11270,Noun
11271,Noun
11272,Verb
11273,Punc
11274,Noun
11275,Noun
11276,Postp
11277,Noun
11278,Noun
11279,Noun
11280,Adj
11281,Noun
11282,Noun
11283,Punc
11284,Punc
11285,Noun
11286,Pron
11287,Adv
11288,Verb
11289,Verb
11290,Punc
11291,Num
11292,Noun
11293,Postp
11294,Noun
11295,Noun
11296,Adv
11297,Verb
11298,Punc
11299,Num
11300,Noun
11301,Postp
11302,Noun
11303,Noun
11304,Verb
11305,Punc
11306,Noun
11307,Noun
11308,Noun
11309,Postp
11310,Noun
11311,Verb
11312,Punc
11313,Postp
11314,Verb
11315,Punc
11316,Noun
11317,Noun
11318,Noun
11319,Punc
11320,Conj
11321,Noun
11322,Conj
11323,Noun
11324,Noun
11325,Adj
11326,Noun
11327,Punc
11328,Adv
11329,Verb
11330,Punc
11331,Punc
11332,Punc
11333,Noun
11334,Noun
11335,Noun
11336,Conj
11337,Noun
11338,Noun
11339,Verb
11340,Ques
11341,Punc
11342,Verb
11343,Punc
11344,Pron
11345,Noun
11346,Noun
11347,Verb
11348,Punc
11349,Adv
11350,Adj
11351,Noun
11352,Noun
11353,Verb
11354,Punc
11355,Noun
11356,Adj
11357,Conj
11358,Noun
11359,Verb
11360,Punc
11361,Adj
11362,Noun
11363,Verb
11364,Punc
11365,Noun
11366,Noun
11367,Postp
11368,Noun
11369,Noun
11370,Adv
11371,Noun
11372,Verb
11373,Punc
11374,Noun
11375,Conj
11376,Noun
11377,Postp
11378,Adj
11379,Noun
11380,Det
11381,Noun
11382,Noun
11383,Postp
11384,Noun
11385,Verb
11386,Punc
11387,Noun
11388,Noun
11389,Postp
11390,Conj
11391,Det
11392,Noun
11393,Noun
11394,Noun
11395,Adj
11396,Adj
11397,Noun
11398,Punc
11399,Adv
11400,Noun
11401,Adv
11402,Noun
11403,Noun
11404,Verb
11405,Punc
11406,Conj
11407,Noun
11408,Postp
11409,Adj
11410,Noun
11411,Verb
11412,Punc
11413,Noun
11414,Noun
11415,Noun
11416,Noun
11417,Adj
11418,Noun
11419,Noun
11420,Noun
11421,Verb
11422,Punc
11423,Adv
11424,Adj
11425,Adj
11426,Noun
11427,Noun
11428,Noun
11429,Punc
11430,Punc
11431,Noun
11432,Det
11433,Noun
11434,Adv
11435,Verb
11436,Punc
11437,Adv
11438,Noun
11439,Verb
11440,Punc
11441,Noun
11442,Noun
11443,Noun
11444,Adj
11445,Noun
11446,Noun
11447,Conj
11448,Noun
11449,Noun
11450,Conj
11451,Noun
11452,Punc
11453,Punc
11454,Conj
11455,Noun
11456,Conj
11457,Noun
11458,Noun
11459,Verb
11460,Punc
11461,Noun
11462,Conj
11463,Punc
11464,Noun
11465,Noun
11466,Noun
11467,Conj
11468,Noun
11469,Postp
11470,Noun
11471,Noun
11472,Verb
11473,Punc
11474,Noun
11475,Noun
11476,Noun
11477,Conj
11478,Noun
11479,Adj
11480,Noun
11481,Adv
11482,Noun
11483,Noun
11484,Adj
